5000
Brazil,  PE, Salgadinho, -7.935833, -35.632778, 0.52, 4374, 0.534, 10423, 136
Brazil,  PE, Feira Nova, -7.948661, -35.387334, 0.48, 5977, 0.6, 21710, 59
Brazil,  PE, Cumaru, -8.007533, -35.696113, 0.5, 5816, 0.572, 13132, 53
Brazil,  PE, Gloria do Goita, -8.003759, -35.2927777778, 0.52, 8967, 0.604, 30220, 66
Brazil,  PE, Taquaritinga do Norte, -7.895349, -36.040907, 0.4213, 7242, 0.641, 27592, 167
Brazil,  PE, Frei Miguelinho, -7.938318, -35.9122222222, 0.46, 4962, 0.576, 15137, 63
Brazil,  PE, Paulista, -7.940833, -34.872778, 0.49, 11686, 0.732, 322730, 121
Brazil,  PE, Riacho das Almas, -8.133889, -35.855833, 0.51, 6652, 0.57, 20177, 132
5000
Brazil,  PE, Santa Maria da Boa Vista, -8.808889, -39.825, 0.554, 10260, 0.59, 41293, 144
Brazil,  PE, Oroco, -8.609736, -39.601944, 0.51, 9805, 0.61, 14445, 112
5000
Brazil,  PE, Dormentes, -8.44077, -40.76662, 0.47, 8237, 0.589, 18321, 56
Brazil,  PE, Afranio, -8.624401, -41.019873, 0.53, 6650, 0.588, 19031, 2
5000
Brazil,  PE, Tamandare, -8.76, -35.105, 0.5576, 9453, 0.593, 22591, 166
Brazil,  PE, Barreiros, -8.813916, -35.192907, 0.54, 8116, 0.586, 42220, 15
Brazil,  PE, Sao Jose da Coroa Grande, -8.897778, -35.147778, 0.5846, 9234, 0.608, 20334, 152
5000
Brazil,  PE, Brejo da Madre de Deus, -8.139332, -36.371567, 0.47, 5091, 0.562, 49092, 27
Brazil,  PE, Jatauba, -8.089847, -36.566191, 0.49, 5547, 0.53, 16858, 88
5000
Brazil,  PE, Itaiba, -8.94585, -37.4227777778, 0.51, 6090, 0.51, 26412, 81
Brazil,  PE, Palmeirina, -9.003889, -36.325833, 0.51, 6098, 0.549, 7969, 115
Brazil,  PE, Brejao, -9.028339, -36.566579, 0.49, 8857, 0.547, 8989, 25
Brazil,  PE, Paranatama, -8.89757, -36.6652, 0.55, 5539, 0.537, 11357, 117
Brazil,  PE, Aguas Belas, -9.109762, -37.125339, 0.58, 5764, 0.526, 42566, 5
Brazil,  PE, Garanhuns, -8.876988, -36.4927777778, 0.59, 13228, 0.664, 136949, 65
Brazil,  PE, Terezinha, -9.055559, -36.62761, 0.5377, 5413, 0.545, 11627, 168
Brazil,  PE, Iati, -9.042629, -36.8461111111, 0.55, 5492, 0.528, 19010, 70
Brazil,  PE, Bom Conselho, -9.16885, -36.685312, 0.62, 7167, 0.563, 47760, 22
Brazil,  PE, Correntes, -9.125908, -36.329963, 0.52, 5837, 0.536, 17968, 51
Brazil,  PE, Lagoa do Ouro, -9.1275, -36.45833333, 0.51, 5495, 0.525, 12865, 97
Brazil,  PE, Saloa, -8.975833, -36.687778, 0.5614, 5925, 0.559, 15742, 138
5000
Brazil,  PE, Santa Cruz, -8.24, -40.335833, 0.5686, 5443, 0.549, 14857, 140
Brazil,  PE, Santa Filomena, -8.162778, -40.615833, 0.5491, 4529, 0.533, 14172, 143
5000
Brazil,  PE, Recife, -8.053889, -34.880833, 0.68, 29037, 0.772, 1617183, 131
Brazil,  PE, Ipojuca, -8.396838, -35.0638888889, 0.5, 95666, 0.619, 91341, 78
Brazil,  PE, Escada, -8.357044, -35.224757, 0.46, 10449, 0.632, 67381, 57
Brazil,  PE, Cha Grande, -8.238066, -35.461301, 0.55, 7059, 0.599, 21274, 49
Brazil,  PE, Cabo de Santo Agostinho, -8.284699, -35.033286, 0.53, 37530, 0.686, 200546, 30
Brazil,  PE, Moreno, -8.11861111, -35.09222222, 0.53, 8180, 0.652, 61016, 108
Brazil,  PE, Primavera, -8.330833, -35.353889, 0.44, 9404, 0.58, 14509, 128
Brazil,  PE, Jaboatao dos Guararapes, -8.163542, -34.999667, 0.58, 17691, 0.717, 686122, 86
5000
Brazil,  PE, Sao Jose do Egito, -7.478889, -37.274444, 0.5428, 7311, 0.635, 33365, 154
Brazil,  PE, Itapetim, -7.372119, -37.1902777778, 0.55, 4806, 0.562, 13780, 83
Brazil,  PE, Tabira, -7.590833, -37.539444, 0.5214, 6836, 0.605, 27958, 163
Brazil,  PE, Brejinho, -7.346369, -37.286871, 0.49, 5536, 0.574, 7464, 26
Brazil,  PE, Tuparetama, -7.601944, -37.310833, 0.4688, 7029, 0.634, 8149, 176
Brazil,  PE, Santa Terezinha, -7.377778, -37.48, 0.5206, 4715, 0.593, 11627, 146
Brazil,  PE, Solidao, -7.594064, -37.644961, 0.5675, 5717, 0.585, 5949, 161
5000
Brazil,  PE, Pedra, -8.500556, -36.945556, 0.53, 6859, 0.567, 22401, 122
Brazil,  PE, Tupanatinga, -8.747131, -37.344998, 0.621, 5220, 0.519, 26454, 175
Brazil,  PE, Capoeiras, -8.733627, -36.630983, 0.5, 6287, 0.549, 19997, 40
